Variable,Index,Value
gen_cost,"(3, 83)",6000
gen_cost,"(3, 84)",6000
gen_cost,"(3, 85)",6000
gen_cost,"(3, 86)",6000
gen_cost,"(3, 87)",6000
gen_cost,"(3, 88)",6000
gen_cost,"(3, 89)",6000
gen_cost,"(3, 90)",6000
gen_cost,"(3, 91)",6000
gen_cost,"(3, 92)",6000
gen_cost,"(3, 93)",6000
gen_cost,"(3, 94)",5877.765621
gen_cost,"(3, 95)",2654.984196
gen_cost,"(3, 96)",0
gen_cost,"(3, 97)",0
gen_cost,"(3, 98)",0
gen_cost,"(3, 99)",0
gen_cost,"(3, 100)",0
gen_cost,"(3, 101)",1.21E-06
gen_cost,"(3, 102)",0
gen_cost,"(3, 103)",1143.277414
gen_cost,"(3, 104)",5380.342815
gen_cost,"(3, 105)",6000
gen_cost,"(3, 106)",6000
gen_cost,"(3, 107)",6000
gen_cost,"(3, 108)",6000
gen_cost,"(3, 109)",6000
gen_cost,"(3, 110)",6000
gen_cost,"(3, 111)",6000
gen_cost,"(3, 112)",6000
gen_cost,"(3, 113)",6000
gen_cost,"(3, 114)",6000
gen_cost,"(3, 115)",6000
gen_cost,"(3, 116)",6000
gen_cost,"(3, 117)",6000
gen_cost,"(3, 118)",5268.198395
gen_cost,"(3, 119)",2516.921955
gen_cost,"(3, 120)",62.7036226
gen_cost,"(3, 121)",0
gen_cost,"(3, 122)",0
gen_cost,"(3, 123)",0
gen_cost,"(3, 124)",0
gen_cost,"(3, 125)",0
gen_cost,"(3, 126)",0
gen_cost,"(3, 127)",0
gen_cost,"(3, 128)",100.085096
gen_cost,"(3, 129)",2509.94408
gen_cost,"(3, 130)",4234.476051
gen_cost,"(3, 131)",4196.097739
gen_cost,"(3, 132)",3984.26939
gen_cost,"(3, 133)",4106.382203
gen_cost,"(3, 134)",4738.378313
gen_cost,"(3, 135)",5091.259421
gen_cost,"(3, 136)",6000
gen_cost,"(3, 137)",6000
gen_cost,"(3, 138)",6000
gen_cost,"(3, 139)",6000
gen_cost,"(3, 140)",6000
gen_cost,"(3, 141)",6000
gen_cost,"(3, 142)",4267.371748
gen_cost,"(3, 143)",2138.621444
gen_cost,"(3, 144)",0
gen_cost,"(3, 145)",0
gen_cost,"(3, 146)",0
gen_cost,"(3, 147)",0
gen_cost,"(3, 148)",0
gen_cost,"(3, 149)",0
gen_cost,"(3, 150)",0
gen_cost,"(3, 151)",0
gen_cost,"(3, 152)",0
gen_cost,"(3, 153)",1300.279601
gen_cost,"(3, 154)",3428.033066
gen_cost,"(3, 155)",4563.931437
gen_cost,"(3, 156)",5052.881109
gen_cost,"(3, 157)",5846.365184
gen_cost,"(3, 158)",6000
gen_cost,"(3, 159)",6000
gen_cost,"(3, 160)",6000
gen_cost,"(3, 161)",6000
gen_cost,"(3, 162)",6000
gen_cost,"(3, 163)",6000
gen_cost,"(3, 164)",6000
gen_cost,"(3, 165)",6000
gen_cost,"(3, 166)",5255.239485
gen_cost,"(3, 167)",2404.777535
gen_cost,"(3, 168)",0
gen_cost,"(3, 169)",0
gen_cost,"(3, 170)",0
gen_cost,"(3, 171)",0
gen_cost,"(3, 172)",0
gen_cost,"(3, 173)",0
gen_cost,"(3, 174)",0
gen_cost,"(3, 175)",3171.346949
gen_cost,"(3, 176)",6000
gen_cost,"(3, 177)",6000
gen_cost,"(3, 178)",6000
gen_cost,"(3, 179)",6000
gen_cost,"(3, 180)",6000
gen_cost,"(3, 181)",6000
gen_cost,"(3, 182)",6000
gen_cost,"(3, 183)",6000
gen_cost,"(3, 184)",6000
gen_cost,"(3, 185)",6000
gen_cost,"(3, 186)",6000
gen_cost,"(3, 187)",6000
gen_cost,"(3, 188)",6000
gen_cost,"(3, 189)",6000
gen_cost,"(3, 190)",6000
gen_cost,"(3, 191)",3885.5823
gen_cost,"(3, 192)",766.9705811
gen_cost,"(3, 193)",300.948213
gen_cost,"(3, 194)",0
gen_cost,"(3, 195)",0
gen_cost,"(3, 196)",0
gen_cost,"(3, 197)",0
gen_cost,"(3, 198)",0
gen_cost,"(3, 199)",3818.794068
gen_cost,"(3, 200)",6000
gen_cost,"(3, 201)",6000
gen_cost,"(3, 202)",6000
gen_cost,"(3, 203)",6000
gen_cost,"(3, 204)",6000
gen_cost,"(3, 205)",6000
gen_cost,"(3, 206)",6000
gen_cost,"(3, 207)",6000
gen_cost,"(3, 208)",6000
gen_cost,"(3, 209)",6000
gen_cost,"(3, 210)",6000
gen_cost,"(3, 211)",6000
gen_cost,"(3, 212)",6000
gen_cost,"(3, 213)",6000
gen_cost,"(3, 214)",6000
gen_cost,"(3, 215)",4120.337953
gen_cost,"(3, 216)",888.0865548
gen_cost,"(3, 217)",382.1906151
gen_cost,"(3, 218)",397.1432045
gen_cost,"(3, 219)",0
gen_cost,"(3, 220)",0
gen_cost,"(3, 221)",0
gen_cost,"(3, 222)",0
gen_cost,"(3, 223)",4167.687819
gen_cost,"(3, 224)",6000
gen_cost,"(3, 225)",6000
gen_cost,"(3, 226)",6000
gen_cost,"(3, 227)",6000
gen_cost,"(3, 228)",6000
gen_cost,"(3, 229)",6000
gen_cost,"(3, 230)",5010.357403
gen_cost,"(3, 231)",6000
gen_cost,"(3, 232)",5982.202772
gen_cost,"(3, 233)",6000
gen_cost,"(3, 234)",6000
gen_cost,"(3, 235)",6000
gen_cost,"(3, 236)",6000
gen_cost,"(3, 237)",5298.857282
gen_cost,"(3, 238)",3033.406273
gen_cost,"(3, 239)",2619.693654
gen_cost,"(3, 240)",0
gen_cost,"(3, 241)",923.4743496
gen_cost,"(3, 242)",477.3158279
gen_cost,"(3, 243)",0
gen_cost,"(3, 244)",0
gen_cost,"(3, 245)",0
gen_cost,"(3, 246)",0
gen_cost,"(3, 247)",0
gen_cost,"(3, 248)",6000
gen_cost,"(3, 249)",5200.072939
gen_cost,"(3, 250)",6000
gen_cost,"(3, 251)",6000
gen_cost,"(3, 252)",5428.640895
gen_cost,"(3, 253)",6000
gen_cost,"(3, 254)",6000
gen_cost,"(3, 255)",5504.279115
gen_cost,"(3, 256)",6000
gen_cost,"(3, 257)",6000
gen_cost,"(3, 258)",6000
gen_cost,"(3, 259)",6000
gen_cost,"(3, 260)",6000
gen_cost,"(3, 261)",6000
gen_cost,"(3, 262)",1732.287868
gen_cost,"(3, 263)",3718.611719
gen_cost,"(3, 264)",449.9756868
gen_cost,"(3, 265)",0
gen_cost,"(3, 266)",81.64356917
gen_cost,"(3, 267)",0
gen_cost,"(3, 268)",0
gen_cost,"(3, 269)",0
gen_cost,"(3, 270)",0
gen_cost,"(3, 271)",3378.191101
gen_cost,"(3, 272)",6000
gen_cost,"(3, 273)",6000
gen_cost,"(3, 274)",6000
gen_cost,"(3, 275)",6000
gen_cost,"(3, 276)",6000
gen_cost,"(3, 277)",6000
gen_cost,"(3, 278)",6000
gen_cost,"(3, 279)",6000
gen_cost,"(3, 280)",6000
gen_cost,"(3, 281)",6000
gen_cost,"(3, 282)",6000
gen_cost,"(3, 283)",6000
gen_cost,"(3, 284)",6000
gen_cost,"(3, 285)",6000
gen_cost,"(3, 286)",6000
gen_cost,"(3, 287)",3903.026988
gen_cost,"(3, 288)",860.6734743
gen_cost,"(3, 289)",91.61196207
gen_cost,"(3, 290)",0
gen_cost,"(3, 291)",0
gen_cost,"(3, 292)",0
gen_cost,"(3, 293)",0
gen_cost,"(3, 294)",0
gen_cost,"(3, 295)",0
gen_cost,"(3, 296)",1973.644542
gen_cost,"(3, 297)",4822.611233
gen_cost,"(3, 298)",6000
gen_cost,"(3, 299)",6000
gen_cost,"(3, 300)",6000
gen_cost,"(3, 301)",6000
gen_cost,"(3, 302)",6000
gen_cost,"(3, 303)",6000
gen_cost,"(3, 304)",6000
gen_cost,"(3, 305)",6000
gen_cost,"(3, 306)",6000
gen_cost,"(3, 307)",6000
gen_cost,"(3, 308)",6000
gen_cost,"(3, 309)",6000
gen_cost,"(3, 310)",5497.969852
gen_cost,"(3, 311)",2967.493314
gen_cost,"(3, 312)",485.3634816
gen_cost,"(3, 313)",379.6985169
gen_cost,"(3, 314)",0
gen_cost,"(3, 315)",0
gen_cost,"(3, 316)",0
gen_cost,"(3, 317)",0
gen_cost,"(3, 318)",0
gen_cost,"(3, 319)",0
gen_cost,"(3, 320)",0
gen_cost,"(3, 321)",2101.73839
gen_cost,"(3, 322)",4604.801848
gen_cost,"(3, 323)",6000
gen_cost,"(3, 324)",6000
gen_cost,"(3, 325)",6000
gen_cost,"(3, 326)",6000
gen_cost,"(3, 327)",6000
gen_cost,"(3, 328)",6000
gen_cost,"(3, 329)",6000
gen_cost,"(3, 330)",6000
gen_cost,"(3, 331)",6000
gen_cost,"(3, 332)",6000
gen_cost,"(3, 333)",6000
gen_cost,"(3, 334)",5339.472405
gen_cost,"(3, 335)",2388.329686
gen_cost,"(3, 336)",0
gen_cost,"(3, 337)",0
gen_cost,"(3, 338)",0
gen_cost,"(3, 339)",0
gen_cost,"(3, 340)",0
gen_cost,"(3, 341)",0
gen_cost,"(3, 342)",0
gen_cost,"(3, 343)",3598.492584
gen_cost,"(3, 344)",6000
gen_cost,"(3, 345)",6000
gen_cost,"(3, 346)",6000
gen_cost,"(3, 347)",6000
gen_cost,"(3, 348)",6000
gen_cost,"(3, 349)",6000
gen_cost,"(3, 350)",6000
gen_cost,"(3, 351)",6000
gen_cost,"(3, 352)",6000
gen_cost,"(3, 353)",6000
gen_cost,"(3, 354)",6000
gen_cost,"(3, 355)",6000
gen_cost,"(3, 356)",6000
gen_cost,"(3, 357)",6000
gen_cost,"(3, 358)",6000
gen_cost,"(3, 359)",6000
gen_cost,"(3, 360)",3304.424994
gen_cost,"(3, 361)",2973.972769
gen_cost,"(3, 362)",2807.002188
gen_cost,"(3, 363)",1978.628738
gen_cost,"(3, 364)",1325.200584
gen_cost,"(3, 365)",783.916849
gen_cost,"(3, 366)",1657.646487
gen_cost,"(3, 367)",6000
gen_cost,"(3, 368)",6000
gen_cost,"(3, 369)",6000
gen_cost,"(3, 370)",6000
gen_cost,"(3, 371)",6000
gen_cost,"(3, 372)",6000
gen_cost,"(3, 373)",6000
gen_cost,"(3, 374)",6000
gen_cost,"(3, 375)",6000
gen_cost,"(3, 376)",6000
gen_cost,"(3, 377)",6000
gen_cost,"(3, 378)",6000
gen_cost,"(3, 379)",6000
gen_cost,"(3, 380)",6000
gen_cost,"(3, 381)",6000
gen_cost,"(3, 382)",6000
gen_cost,"(3, 383)",5272.185752
gen_cost,"(3, 384)",2438.171651
gen_cost,"(3, 385)",2142.110382
gen_cost,"(3, 386)",2144.10406
gen_cost,"(3, 387)",1532.044736
gen_cost,"(3, 388)",935.4364211
gen_cost,"(3, 389)",257.5857039
gen_cost,"(3, 390)",1113.372234
gen_cost,"(3, 391)",5668.42937
gen_cost,"(3, 392)",6000
gen_cost,"(3, 393)",6000
gen_cost,"(3, 394)",6000
gen_cost,"(3, 395)",6000
gen_cost,"(3, 396)",6000
gen_cost,"(3, 397)",6000
gen_cost,"(3, 398)",6000
gen_cost,"(3, 399)",6000
gen_cost,"(3, 400)",6000
gen_cost,"(3, 401)",6000
gen_cost,"(3, 402)",6000
gen_cost,"(3, 403)",6000
gen_cost,"(3, 404)",6000
gen_cost,"(3, 405)",6000
gen_cost,"(3, 406)",6000
gen_cost,"(3, 407)",6000
gen_cost,"(3, 408)",3280.999271
gen_cost,"(3, 409)",2477.546803
gen_cost,"(3, 410)",2383.34549
gen_cost,"(3, 411)",1792.219791
gen_cost,"(3, 412)",1098.918065
gen_cost,"(3, 413)",711.6460005
gen_cost,"(3, 414)",1522.574763
gen_cost,"(3, 415)",6000
gen_cost,"(3, 416)",6000
gen_cost,"(3, 417)",6000
gen_cost,"(3, 418)",6000
gen_cost,"(3, 419)",6000
gen_cost,"(3, 420)",6000
gen_cost,"(3, 421)",6000
gen_cost,"(3, 422)",6000
gen_cost,"(3, 423)",6000
gen_cost,"(3, 424)",6000
gen_cost,"(3, 425)",6000
gen_cost,"(3, 426)",6000
gen_cost,"(3, 427)",6000
gen_cost,"(3, 428)",6000
gen_cost,"(3, 429)",6000
gen_cost,"(3, 430)",6000
gen_cost,"(3, 431)",6000
gen_cost,"(3, 432)",3538.682227
gen_cost,"(3, 433)",3036.275225
gen_cost,"(3, 434)",2590.688062
gen_cost,"(3, 435)",1947.228301
gen_cost,"(3, 436)",1249.440797
gen_cost,"(3, 437)",865.1592512
gen_cost,"(3, 438)",1968.660345
gen_cost,"(3, 439)",6000
gen_cost,"(3, 440)",6000
gen_cost,"(3, 441)",6000
gen_cost,"(3, 442)",6000
gen_cost,"(3, 443)",6000
gen_cost,"(3, 444)",6000
gen_cost,"(3, 445)",6000
gen_cost,"(3, 446)",6000
gen_cost,"(3, 447)",6000
gen_cost,"(3, 448)",6000
gen_cost,"(3, 449)",6000
gen_cost,"(3, 450)",6000
gen_cost,"(3, 451)",6000
gen_cost,"(3, 452)",6000
gen_cost,"(3, 453)",6000
gen_cost,"(3, 454)",6000
gen_cost,"(3, 455)",4529.042062
gen_cost,"(3, 456)",1388.001459
gen_cost,"(3, 457)",744.5416971
gen_cost,"(3, 458)",45.75735473
gen_cost,"(3, 459)",0
gen_cost,"(3, 460)",0
gen_cost,"(3, 461)",0
gen_cost,"(3, 462)",0
gen_cost,"(3, 463)",0
gen_cost,"(3, 464)",1274.860199
gen_cost,"(3, 465)",3953.865791
gen_cost,"(3, 466)",5793.034282
gen_cost,"(3, 467)",6000
gen_cost,"(3, 468)",6000
gen_cost,"(3, 469)",6000
gen_cost,"(3, 470)",6000
gen_cost,"(3, 471)",6000
gen_cost,"(3, 472)",6000
gen_cost,"(3, 473)",6000
gen_cost,"(3, 474)",6000
gen_cost,"(3, 475)",6000
gen_cost,"(3, 476)",6000
gen_cost,"(3, 477)",6000
gen_cost,"(3, 478)",3812.314612
gen_cost,"(3, 479)",1306.759057
gen_cost,"(3, 480)",0
gen_cost,"(3, 481)",0
gen_cost,"(3, 482)",0
gen_cost,"(3, 483)",0
gen_cost,"(3, 484)",0
gen_cost,"(3, 485)",0
gen_cost,"(3, 486)",0
gen_cost,"(3, 487)",0
gen_cost,"(3, 488)",0
gen_cost,"(3, 489)",24.82372964
gen_cost,"(3, 490)",2368.392901
gen_cost,"(3, 491)",3509.773888
gen_cost,"(3, 492)",4117.845855
gen_cost,"(3, 493)",4788.220277
gen_cost,"(3, 494)",5163.53027
gen_cost,"(3, 495)",5961.001702
gen_cost,"(3, 496)",6000
gen_cost,"(3, 497)",6000
gen_cost,"(3, 498)",6000
gen_cost,"(3, 499)",6000
gen_cost,"(3, 500)",6000
gen_cost,"(3, 501)",4835.071724
gen_cost,"(3, 502)",2410.75857
gen_cost,"(3, 503)",0
gen_cost,"(3, 504)",0
gen_cost,"(3, 505)",0
gen_cost,"(3, 506)",0
gen_cost,"(3, 507)",0
gen_cost,"(3, 508)",0
gen_cost,"(3, 509)",0
gen_cost,"(3, 510)",0
gen_cost,"(3, 511)",623.924143
gen_cost,"(3, 512)",5480.525164
gen_cost,"(3, 513)",6000
gen_cost,"(3, 514)",6000
gen_cost,"(3, 515)",6000
gen_cost,"(3, 516)",5982.932166
gen_cost,"(3, 517)",6000
gen_cost,"(3, 518)",6000
gen_cost,"(3, 519)",6000
gen_cost,"(3, 520)",6000
gen_cost,"(3, 521)",6000
gen_cost,"(3, 522)",6000
gen_cost,"(3, 523)",6000
gen_cost,"(3, 524)",6000
gen_cost,"(3, 525)",6000
gen_cost,"(3, 526)",4383.005106
gen_cost,"(3, 527)",591.0284464
gen_cost,"(3, 528)",0
gen_cost,"(3, 529)",0
gen_cost,"(3, 530)",0
gen_cost,"(3, 531)",0
gen_cost,"(3, 532)",0
gen_cost,"(3, 533)",0
gen_cost,"(3, 534)",0
gen_cost,"(3, 535)",2279.674204
gen_cost,"(3, 536)",6000
gen_cost,"(3, 537)",6000
gen_cost,"(3, 538)",6000
gen_cost,"(3, 539)",6000
gen_cost,"(3, 540)",6000
gen_cost,"(3, 541)",6000
gen_cost,"(3, 542)",6000
gen_cost,"(3, 543)",6000
gen_cost,"(3, 544)",6000
gen_cost,"(3, 545)",6000
gen_cost,"(3, 546)",6000
gen_cost,"(3, 547)",6000
gen_cost,"(3, 548)",6000
gen_cost,"(3, 549)",6000
gen_cost,"(3, 550)",3994.237783
gen_cost,"(3, 551)",90.61512278
gen_cost,"(3, 552)",0
gen_cost,"(3, 553)",0
gen_cost,"(3, 554)",0
gen_cost,"(3, 555)",0
gen_cost,"(3, 556)",0
gen_cost,"(3, 557)",0
gen_cost,"(3, 558)",0
gen_cost,"(3, 559)",108.0598104
gen_cost,"(3, 560)",4910.83151
gen_cost,"(3, 561)",6000
gen_cost,"(3, 562)",6000
gen_cost,"(3, 563)",6000
gen_cost,"(3, 564)",5791.040603
gen_cost,"(3, 565)",5524.386093
gen_cost,"(3, 566)",5433.673717
gen_cost,"(3, 567)",6000
gen_cost,"(3, 568)",6000
gen_cost,"(3, 569)",6000
gen_cost,"(3, 570)",6000
gen_cost,"(3, 571)",6000
gen_cost,"(3, 572)",6000
gen_cost,"(3, 573)",6000
gen_cost,"(3, 574)",5910.162898
gen_cost,"(3, 575)",2449.635303
gen_cost,"(3, 576)",0
gen_cost,"(3, 577)",0
gen_cost,"(3, 578)",0
gen_cost,"(3, 579)",0
gen_cost,"(3, 580)",0
gen_cost,"(3, 581)",0
gen_cost,"(3, 582)",0
gen_cost,"(3, 583)",1810.162898
gen_cost,"(3, 584)",6000
gen_cost,"(3, 585)",6000
gen_cost,"(3, 586)",6000
gen_cost,"(3, 587)",6000
gen_cost,"(3, 588)",6000
gen_cost,"(3, 589)",6000
gen_cost,"(3, 590)",6000
gen_cost,"(3, 591)",6000
gen_cost,"(3, 592)",6000
gen_cost,"(3, 593)",6000
gen_cost,"(3, 594)",6000
gen_cost,"(3, 595)",6000
gen_cost,"(3, 596)",6000
gen_cost,"(3, 597)",6000
gen_cost,"(3, 598)",3165.864333
gen_cost,"(3, 599)",104.5708728
gen_cost,"(3, 600)",0
gen_cost,"(3, 601)",0
gen_cost,"(3, 602)",0
gen_cost,"(3, 603)",0
gen_cost,"(3, 604)",0
gen_cost,"(3, 605)",0
gen_cost,"(3, 606)",0
gen_cost,"(3, 607)",0
gen_cost,"(3, 608)",4209.555069
gen_cost,"(3, 609)",6000
gen_cost,"(3, 610)",5981.436907
gen_cost,"(3, 611)",4410.418186
gen_cost,"(3, 612)",3132.968636
gen_cost,"(3, 613)",2544.833455
gen_cost,"(3, 614)",2581.716509
gen_cost,"(3, 615)",3296.45028
gen_cost,"(3, 616)",5258.728422
gen_cost,"(3, 617)",6000
gen_cost,"(3, 618)",6000
gen_cost,"(3, 619)",6000
gen_cost,"(3, 620)",6000
gen_cost,"(3, 621)",6000
gen_cost,"(3, 622)",4635.205446
gen_cost,"(3, 623)",1858.509604
gen_cost,"(3, 624)",0
gen_cost,"(3, 625)",0
gen_cost,"(3, 626)",0
gen_cost,"(3, 627)",0
gen_cost,"(3, 628)",0
gen_cost,"(3, 629)",0
gen_cost,"(3, 630)",0
gen_cost,"(3, 631)",0
gen_cost,"(3, 632)",592.0252857
gen_cost,"(3, 633)",3159.384877
gen_cost,"(3, 634)",5054.376368
gen_cost,"(3, 635)",5165.025529
gen_cost,"(3, 636)",4347.118891
gen_cost,"(3, 637)",3870.131291
gen_cost,"(3, 638)",3441.988816
gen_cost,"(3, 639)",3342.304887
gen_cost,"(3, 640)",4784.73134
gen_cost,"(3, 641)",6000
gen_cost,"(3, 642)",6000
gen_cost,"(3, 643)",6000
gen_cost,"(3, 644)",6000
gen_cost,"(3, 645)",5444.14053
gen_cost,"(3, 646)",3151.410163
gen_cost,"(3, 647)",766.4721614
gen_cost,"(3, 648)",0
gen_cost,"(3, 649)",0
gen_cost,"(3, 650)",0
gen_cost,"(3, 651)",0
gen_cost,"(3, 652)",0
gen_cost,"(3, 653)",0
gen_cost,"(3, 654)",0
gen_cost,"(3, 655)",0
gen_cost,"(3, 656)",0
gen_cost,"(3, 657)",0
gen_cost,"(3, 658)",1763.311451
gen_cost,"(3, 659)",2348.456115
gen_cost,"(3, 660)",2349.452954
gen_cost,"(3, 661)",2629.066375
gen_cost,"(3, 662)",3353.270119
gen_cost,"(3, 663)",3815.30513
gen_cost,"(3, 664)",4658.13275
gen_cost,"(3, 665)",6000
gen_cost,"(3, 666)",6000
gen_cost,"(3, 667)",6000
gen_cost,"(3, 668)",6000
gen_cost,"(3, 669)",5204.8991
gen_cost,"(3, 670)",2985.436421
gen_cost,"(3, 671)",285.9956236
gen_cost,"(3, 672)",0
gen_cost,"(3, 673)",0
gen_cost,"(3, 674)",0
gen_cost,"(3, 675)",0
gen_cost,"(3, 676)",0
gen_cost,"(3, 677)",0
gen_cost,"(3, 678)",0
gen_cost,"(3, 679)",975.3099927
gen_cost,"(3, 680)",5581.704352
gen_cost,"(3, 681)",6000
gen_cost,"(3, 682)",6000
gen_cost,"(3, 683)",6000
gen_cost,"(3, 684)",6000
gen_cost,"(3, 685)",6000
gen_cost,"(3, 686)",6000
gen_cost,"(3, 687)",6000
gen_cost,"(3, 688)",6000
gen_cost,"(3, 689)",6000
gen_cost,"(3, 690)",6000
gen_cost,"(3, 691)",6000
gen_cost,"(3, 692)",6000
gen_cost,"(3, 693)",6000
gen_cost,"(3, 694)",4334.159981
gen_cost,"(3, 695)",981.7894481
gen_cost,"(3, 696)",0
gen_cost,"(3, 697)",0
gen_cost,"(3, 698)",0
gen_cost,"(3, 699)",0
gen_cost,"(3, 700)",0
gen_cost,"(3, 701)",0
gen_cost,"(3, 702)",0
gen_cost,"(3, 703)",668.781911
gen_cost,"(3, 704)",5675.407245
gen_cost,"(3, 705)",6000
gen_cost,"(3, 706)",6000
gen_cost,"(3, 707)",6000
gen_cost,"(3, 708)",6000
gen_cost,"(3, 709)",6000
gen_cost,"(3, 710)",6000
gen_cost,"(3, 711)",6000
gen_cost,"(3, 712)",6000
gen_cost,"(3, 713)",6000
gen_cost,"(3, 714)",6000
gen_cost,"(3, 715)",6000
gen_cost,"(3, 716)",6000
gen_cost,"(3, 717)",6000
gen_cost,"(3, 718)",6000
gen_cost,"(3, 719)",3024.811573
gen_cost,"(3, 720)",55.72574763
gen_cost,"(4, 1)",0
gen_cost,"(4, 2)",0
gen_cost,"(4, 3)",0
gen_cost,"(4, 4)",0
gen_cost,"(4, 5)",0
gen_cost,"(4, 6)",0
gen_cost,"(4, 7)",0
gen_cost,"(4, 8)",-2.63E-07
gen_cost,"(4, 9)",0
gen_cost,"(4, 10)",0
gen_cost,"(4, 11)",0
gen_cost,"(4, 12)",0
gen_cost,"(4, 13)",0
gen_cost,"(4, 14)",0
gen_cost,"(4, 15)",0
gen_cost,"(4, 16)",0
gen_cost,"(4, 17)",1352.434355
gen_cost,"(4, 18)",1949.291879
gen_cost,"(4, 19)",516.3354
gen_cost,"(4, 20)",0
gen_cost,"(4, 21)",0
gen_cost,"(4, 22)",0
gen_cost,"(4, 23)",0
gen_cost,"(4, 24)",0
gen_cost,"(4, 25)",0
gen_cost,"(4, 26)",0
gen_cost,"(4, 27)",0
gen_cost,"(4, 28)",0
gen_cost,"(4, 29)",0
gen_cost,"(4, 30)",0
gen_cost,"(4, 31)",0
gen_cost,"(4, 32)",0
gen_cost,"(4, 33)",0
gen_cost,"(4, 34)",2002.871991
gen_cost,"(4, 35)",2897.535254
gen_cost,"(4, 36)",3313.092633
gen_cost,"(4, 37)",4372.857403
gen_cost,"(4, 38)",3881.291029
gen_cost,"(4, 39)",3194.094943
gen_cost,"(4, 40)",3718.058595
gen_cost,"(4, 41)",4920.495988
gen_cost,"(4, 42)",6531.637491
gen_cost,"(4, 43)",5172.820934
gen_cost,"(4, 44)",2240.867372
gen_cost,"(4, 45)",0
gen_cost,"(4, 46)",0
gen_cost,"(4, 47)",0
gen_cost,"(4, 48)",0
gen_cost,"(4, 49)",0
gen_cost,"(4, 50)",0
gen_cost,"(4, 51)",0
gen_cost,"(4, 52)",0
gen_cost,"(4, 53)",0
gen_cost,"(4, 54)",0
gen_cost,"(4, 55)",0
gen_cost,"(4, 56)",0
gen_cost,"(4, 57)",777.382689
gen_cost,"(4, 58)",1625.942135
gen_cost,"(4, 59)",1746.185874
gen_cost,"(4, 60)",1657.093363
gen_cost,"(4, 61)",2658.293824
gen_cost,"(4, 62)",2772.307318
gen_cost,"(4, 63)",3554.826161
gen_cost,"(4, 64)",4321.76939
gen_cost,"(4, 65)",6286.165816
gen_cost,"(4, 66)",7665.542183
gen_cost,"(4, 67)",7078.653051
gen_cost,"(4, 68)",5106.780331
gen_cost,"(4, 69)",1983.55823
gen_cost,"(4, 70)",0
gen_cost,"(4, 71)",0
gen_cost,"(4, 72)",0
gen_cost,"(4, 73)",0
gen_cost,"(4, 74)",0
gen_cost,"(4, 75)",0
gen_cost,"(4, 76)",0
gen_cost,"(4, 77)",0
gen_cost,"(4, 78)",0
gen_cost,"(4, 79)",0
gen_cost,"(4, 80)",0
gen_cost,"(4, 81)",2187.28726
gen_cost,"(4, 82)",3617.751641
gen_cost,"(4, 83)",3242.067834
gen_cost,"(4, 84)",3707.467177
gen_cost,"(4, 85)",4703.683443
gen_cost,"(4, 86)",5396.486749
gen_cost,"(4, 87)",5979.014709
gen_cost,"(4, 88)",6296.757233
gen_cost,"(4, 89)",7537.822149
gen_cost,"(4, 90)",8410.056528
gen_cost,"(4, 91)",8141.532944
gen_cost,"(4, 92)",6547.213105
gen_cost,"(4, 93)",3240.821785
gen_cost,"(4, 94)",0
gen_cost,"(4, 95)",0
gen_cost,"(4, 96)",0
gen_cost,"(4, 97)",0
gen_cost,"(4, 98)",0
gen_cost,"(4, 99)",0
gen_cost,"(4, 100)",0
gen_cost,"(4, 101)",0
gen_cost,"(4, 102)",0
gen_cost,"(4, 103)",0
gen_cost,"(4, 104)",0
gen_cost,"(4, 105)",2785.390834
gen_cost,"(4, 106)",4456.342694
gen_cost,"(4, 107)",4437.028933
gen_cost,"(4, 108)",4913.019694
gen_cost,"(4, 109)",4817.073912
gen_cost,"(4, 110)",4657.579626
gen_cost,"(4, 111)",3896.866642
gen_cost,"(4, 112)",5058.80744
gen_cost,"(4, 113)",6626.960248
gen_cost,"(4, 114)",7790.147095
gen_cost,"(4, 115)",6960.90141
gen_cost,"(4, 116)",5132.324337
gen_cost,"(4, 117)",2137.445295
gen_cost,"(4, 118)",0
gen_cost,"(4, 119)",0
gen_cost,"(4, 120)",0
gen_cost,"(4, 121)",0
gen_cost,"(4, 122)",0
gen_cost,"(4, 123)",0
gen_cost,"(4, 124)",0
gen_cost,"(4, 125)",0
gen_cost,"(4, 126)",0
gen_cost,"(4, 127)",0
gen_cost,"(4, 128)",0
gen_cost,"(4, 129)",0
gen_cost,"(4, 130)",0
gen_cost,"(4, 131)",0
gen_cost,"(4, 132)",0
gen_cost,"(4, 133)",0
gen_cost,"(4, 134)",0
gen_cost,"(4, 135)",0
gen_cost,"(4, 136)",387.3693168
gen_cost,"(4, 137)",3745.471675
gen_cost,"(4, 138)",5924.188549
gen_cost,"(4, 139)",5230.762217
gen_cost,"(4, 140)",3059.521639
gen_cost,"(4, 141)",911.9559932
gen_cost,"(4, 142)",0
gen_cost,"(4, 143)",0
gen_cost,"(4, 144)",0
gen_cost,"(4, 145)",0
gen_cost,"(4, 146)",0
gen_cost,"(4, 147)",0
gen_cost,"(4, 148)",0
gen_cost,"(4, 149)",0
gen_cost,"(4, 150)",0
gen_cost,"(4, 151)",0
gen_cost,"(4, 152)",0
gen_cost,"(4, 153)",0
gen_cost,"(4, 154)",0
gen_cost,"(4, 155)",0
gen_cost,"(4, 156)",0
gen_cost,"(4, 157)",0
gen_cost,"(4, 158)",254.6650865
